"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime","date"
"71","VNE5_tyXRHU","2023-10-23T15:00:26Z","UCeY0bbntWzzVIaj2z3QigXg","Oregon man accused of planning shooting at rock climbing festival","Police say Samson Garner, 39, was ""planning a violent attack"" on a Smith Rock climbing event, and that he was heavily armed ...","https://i.ytimg.com/vi/VNE5_tyXRHU/default.jpg","120","90","https://i.ytimg.com/vi/VNE5_tyXRHU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VNE5_tyXRHU/hqdefault.jpg","480","360","NBC News","none","2023-10-23T15:00:26Z",2023-10-23
"72","GE5gk-0qW8Q","2023-10-23T18:25:02Z","UCeY0bbntWzzVIaj2z3QigXg","LIVE: NBC News NOW – Oct. 24","NBC News NOW is live, reporting breaking news and developing stories in real time. We are on the scene, covering the most ...","https://i.ytimg.com/vi/GE5gk-0qW8Q/default_live.jpg","120","90","https://i.ytimg.com/vi/GE5gk-0qW8Q/mqdefault_live.jpg","320","180","https://i.ytimg.com/vi/GE5gk-0qW8Q/hqdefault_live.jpg","480","360","NBC News","live","2023-10-23T18:25:02Z",2023-10-23
"73","vix7EQ5jiPo","2023-10-23T22:00:34Z","UCeY0bbntWzzVIaj2z3QigXg","‘The world is burning around us,’ says Republican congressman on speaker vacancy","Rep. Steve Womack (R-Ark.) talks to Meet the Press NOW on the 20th day without an elected House speaker, despite challenges ...","https://i.ytimg.com/vi/vix7EQ5jiPo/default.jpg","120","90","https://i.ytimg.com/vi/vix7EQ5jiPo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vix7EQ5jiPo/hqdefault.jpg","480","360","NBC News","none","2023-10-23T22:00:34Z",2023-10-23
"74","_QF1UNYWWuA","2023-10-23T17:45:01Z","UCeY0bbntWzzVIaj2z3QigXg","Breaking down the geopolitical implications of war","As the Israel-Hamas war expands and the war in Ukraine drags on, NBC News' Noah Pransky breaks down the geopolitical ...","https://i.ytimg.com/vi/_QF1UNYWWuA/default.jpg","120","90","https://i.ytimg.com/vi/_QF1UNYWWuA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_QF1UNYWWuA/hqdefault.jpg","480","360","NBC News","none","2023-10-23T17:45:01Z",2023-10-23
"75","zZGtLXxQhjQ","2023-10-23T21:30:05Z","UCeY0bbntWzzVIaj2z3QigXg","Hostage release could ‘delay’ violence in Middle East, says Amb. Dennis Ross","The White House is asking Israel to delay its ground offensive to allow time for hostage talks. Former Middle East Coordinator ...","https://i.ytimg.com/vi/zZGtLXxQhjQ/default.jpg","120","90","https://i.ytimg.com/vi/zZGtLXxQhjQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zZGtLXxQhjQ/hqdefault.jpg","480","360","NBC News","none","2023-10-23T21:30:05Z",2023-10-23
"76","sErrmG4N99E","2023-10-23T23:00:33Z","UCeY0bbntWzzVIaj2z3QigXg","‘I believed this moment could come,’ says grandson of released Hamas hostage","The grandson of Yocheved Lifshitz, one of two Israeli hostages released by Hamas, said he felt “very emotional and happy” that ...","https://i.ytimg.com/vi/sErrmG4N99E/default.jpg","120","90","https://i.ytimg.com/vi/sErrmG4N99E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sErrmG4N99E/hqdefault.jpg","480","360","NBC News","none","2023-10-23T23:00:33Z",2023-10-23
"77","oXHngx99JjE","2023-10-23T23:30:06Z","UCeY0bbntWzzVIaj2z3QigXg","Two Israeli hostages released by Hamas","Two Israeli hostages have been released by Hamas and loaded into ambulances on the Egyptian side of the Gaza border.","https://i.ytimg.com/vi/oXHngx99JjE/default.jpg","120","90","https://i.ytimg.com/vi/oXHngx99JjE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oXHngx99JjE/hqdefault.jpg","480","360","NBC News","none","2023-10-23T23:30:06Z",2023-10-23
"78","C4QtoOOafVk","2023-10-23T12:02:07Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Oct. 23","The White House promises a continuous flow of aid into Gaza, Israel increases its airstrikes and the U.S. boosts its military ...","https://i.ytimg.com/vi/C4QtoOOafVk/default.jpg","120","90","https://i.ytimg.com/vi/C4QtoOOafVk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/C4QtoOOafVk/hqdefault.jpg","480","360","NBC News","none","2023-10-23T12:02:07Z",2023-10-23
"79","Ge94f5thF-4","2023-10-23T13:00:12Z","UCeY0bbntWzzVIaj2z3QigXg","Videos show a huge explosion and rockets launched from the Gaza Strip","The skyline over Gaza Strip on Monday morning was punctuated by a huge explosion and the streaks of rockets launched toward ...","https://i.ytimg.com/vi/Ge94f5thF-4/default.jpg","120","90","https://i.ytimg.com/vi/Ge94f5thF-4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Ge94f5thF-4/hqdefault.jpg","480","360","NBC News","none","2023-10-23T13:00:12Z",2023-10-23
"80","88LSjAKyDjU","2023-10-23T21:45:00Z","UCeY0bbntWzzVIaj2z3QigXg","What does recent activity by Iranian proxy groups mean for the war?","The Pentagon confirms another attempted drone attack against U.S. forces in the Middle East. NBC News Pentagon ...","https://i.ytimg.com/vi/88LSjAKyDjU/default.jpg","120","90","https://i.ytimg.com/vi/88LSjAKyDjU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/88LSjAKyDjU/hqdefault.jpg","480","360","NBC News","none","2023-10-23T21:45:00Z",2023-10-23
"81","-Oc9JVnzkRo","2023-10-23T02:30:00Z","UCeY0bbntWzzVIaj2z3QigXg","Release of 2 American hostages gives hope to families with relatives still held in Gaza","Judith Raanan and her daughter, Natalie, were released on Friday after they were held hostage for nearly two weeks in Gaza, ...","https://i.ytimg.com/vi/-Oc9JVnzkRo/default.jpg","120","90","https://i.ytimg.com/vi/-Oc9JVnzkRo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-Oc9JVnzkRo/hqdefault.jpg","480","360","NBC News","none","2023-10-23T02:30:00Z",2023-10-23
"82","Bnabw9asNkY","2023-10-23T23:45:00Z","UCeY0bbntWzzVIaj2z3QigXg","Hostage’s parents plead for UN to help free those held by Hamas","23-year-old Hersh Goldberg-Polin is among the hostages believed to be held by Hamas who was at Israel's Supernova music ...","https://i.ytimg.com/vi/Bnabw9asNkY/default.jpg","120","90","https://i.ytimg.com/vi/Bnabw9asNkY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Bnabw9asNkY/hqdefault.jpg","480","360","NBC News","none","2023-10-23T23:45:00Z",2023-10-23
"83","hPpzh0LyWj0","2023-10-23T17:35:53Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast – Oct. 23","The White House promises a continuous flow of aid into Gaza, Israel increases its airstrikes and the U.S. boosts its military ...","https://i.ytimg.com/vi/hPpzh0LyWj0/default.jpg","120","90","https://i.ytimg.com/vi/hPpzh0LyWj0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hPpzh0LyWj0/hqdefault.jpg","480","360","NBC News","none","2023-10-23T17:35:53Z",2023-10-23
"84","WCzJtDY5AWs","2023-10-23T20:30:02Z","UCeY0bbntWzzVIaj2z3QigXg","How hostage releases could be part of Hamas strategy to stave off Israeli ground invasion","NBC News' Josh Lederman reports on a potential strategy behind how Hamas is releasing hostages, including to potentially ...","https://i.ytimg.com/vi/WCzJtDY5AWs/default.jpg","120","90","https://i.ytimg.com/vi/WCzJtDY5AWs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WCzJtDY5AWs/hqdefault.jpg","480","360","NBC News","none","2023-10-23T20:30:02Z",2023-10-23
"85","-Oc9JVnzkRo","2023-10-23T02:30:00Z","UCeY0bbntWzzVIaj2z3QigXg","Release of 2 American hostages gives hope to families with relatives still held in Gaza","Judith Raanan and her daughter, Natalie, were released on Friday after they were held hostage for nearly two weeks in Gaza, ...","https://i.ytimg.com/vi/-Oc9JVnzkRo/default.jpg","120","90","https://i.ytimg.com/vi/-Oc9JVnzkRo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/-Oc9JVnzkRo/hqdefault.jpg","480","360","NBC News","none","2023-10-23T02:30:00Z",2023-10-23
"86","Bnabw9asNkY","2023-10-23T23:45:00Z","UCeY0bbntWzzVIaj2z3QigXg","Hostage’s parents plead for UN to help free those held by Hamas","23-year-old Hersh Goldberg-Polin is among the hostages believed to be held by Hamas who was at Israel's Supernova music ...","https://i.ytimg.com/vi/Bnabw9asNkY/default.jpg","120","90","https://i.ytimg.com/vi/Bnabw9asNkY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Bnabw9asNkY/hqdefault.jpg","480","360","NBC News","none","2023-10-23T23:45:00Z",2023-10-23
"87","hPpzh0LyWj0","2023-10-23T17:35:53Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast – Oct. 23","The White House promises a continuous flow of aid into Gaza, Israel increases its airstrikes and the U.S. boosts its military ...","https://i.ytimg.com/vi/hPpzh0LyWj0/default.jpg","120","90","https://i.ytimg.com/vi/hPpzh0LyWj0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hPpzh0LyWj0/hqdefault.jpg","480","360","NBC News","none","2023-10-23T17:35:53Z",2023-10-23
"88","OX0-PaSKUEQ","2023-10-23T20:45:00Z","UCeY0bbntWzzVIaj2z3QigXg","Doctors at a Gaza neonatal unit warn of a &#39;huge catastrophe&#39;","Doctors at a #Gaza neonatal intensive care unit warn of a ""huge catastrophe"" as it pleads for medical supplies and fuel. #Israel ...","https://i.ytimg.com/vi/OX0-PaSKUEQ/default.jpg","120","90","https://i.ytimg.com/vi/OX0-PaSKUEQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OX0-PaSKUEQ/hqdefault.jpg","480","360","NBC News","none","2023-10-23T20:45:00Z",2023-10-23
"89","DChe-C0Nkvg","2023-10-23T16:00:07Z","UCeY0bbntWzzVIaj2z3QigXg","Mediterranean diet may reduce PTSD symptoms in women, new research shows","Women who followed a Mediterranean diet of fish, vegetables and fruit experienced fewer symptoms of post-traumatic stress ...","https://i.ytimg.com/vi/DChe-C0Nkvg/default.jpg","120","90","https://i.ytimg.com/vi/DChe-C0Nkvg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DChe-C0Nkvg/hqdefault.jpg","480","360","NBC News","none","2023-10-23T16:00:07Z",2023-10-23
"90","zZa2GdXr5j0","2023-10-23T18:20:14Z","UCeY0bbntWzzVIaj2z3QigXg","LIVE: White House holds press briefing | NBC News","Watch as White House Press Secretary Karine Jean-Pierre holds a press briefing. » Subscribe to NBC News: ...","https://i.ytimg.com/vi/zZa2GdXr5j0/default.jpg","120","90","https://i.ytimg.com/vi/zZa2GdXr5j0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zZa2GdXr5j0/hqdefault.jpg","480","360","NBC News","none","2023-10-23T18:20:14Z",2023-10-23
"91","HplcdnGjcEw","2023-10-23T18:00:09Z","UCeY0bbntWzzVIaj2z3QigXg","The challenges Israeli troops could encounter in Hamas’ tunnels","An extensive underground network of tunnels built by Hamas presents a unique challenge for Israel if it decides to carry out its ...","https://i.ytimg.com/vi/HplcdnGjcEw/default.jpg","120","90","https://i.ytimg.com/vi/HplcdnGjcEw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HplcdnGjcEw/hqdefault.jpg","480","360","NBC News","none","2023-10-23T18:00:09Z",2023-10-23
"92","UFtvEDL3V9I","2023-10-23T13:30:12Z","UCeY0bbntWzzVIaj2z3QigXg","WATCH: Ships collide near contentious atoll in the South China Sea","China and the Philippines traded accusations over a collision in disputed waters of the South China Sea as Chinese vessels ...","https://i.ytimg.com/vi/UFtvEDL3V9I/default.jpg","120","90","https://i.ytimg.com/vi/UFtvEDL3V9I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/UFtvEDL3V9I/hqdefault.jpg","480","360","NBC News","none","2023-10-23T13:30:12Z",2023-10-23
"93","2pia7PkXTvc","2023-10-24T00:45:01Z","UCeY0bbntWzzVIaj2z3QigXg","Dense fog causes miles-long car pile-up on I-55 near New Orleans","A combination of dense fog and smoke from at least three wildfires burning in Louisiana caused a miles-long car pile-up on I-55 ...","https://i.ytimg.com/vi/2pia7PkXTvc/default.jpg","120","90","https://i.ytimg.com/vi/2pia7PkXTvc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2pia7PkXTvc/hqdefault.jpg","480","360","NBC News","none","2023-10-24T00:45:01Z",2023-10-24
"94","YlcfDLL8aSU","2023-10-24T00:00:13Z","UCeY0bbntWzzVIaj2z3QigXg","U.S. moving forces to the Mideast to protect American bases","While the U.S. is not directly involved in the Israel-Hamas war, there have been an increasing number of attacks on U.S. forces in ...","https://i.ytimg.com/vi/YlcfDLL8aSU/default.jpg","120","90","https://i.ytimg.com/vi/YlcfDLL8aSU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YlcfDLL8aSU/hqdefault.jpg","480","360","NBC News","none","2023-10-24T00:00:13Z",2023-10-24
"95","kCstIyK9-Qk","2023-10-24T03:30:16Z","UCeY0bbntWzzVIaj2z3QigXg","Both sides of Israel-Lebanon border brace for war","The U.S. and Israel are both warning of a potential second front the war as clashes with Hezbollah are escalating in the north.","https://i.ytimg.com/vi/kCstIyK9-Qk/default.jpg","120","90","https://i.ytimg.com/vi/kCstIyK9-Qk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kCstIyK9-Qk/hqdefault.jpg","480","360","NBC News","none","2023-10-24T03:30:16Z",2023-10-24
"96","TwoGXhSAMqs","2023-10-24T05:30:12Z","UCeY0bbntWzzVIaj2z3QigXg","School bus driver saves choking student","A school bus driver in Texas is being hailed as a hero after jumping into action to save a seven-year-old boy who was choking on ...","https://i.ytimg.com/vi/TwoGXhSAMqs/default.jpg","120","90","https://i.ytimg.com/vi/TwoGXhSAMqs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TwoGXhSAMqs/hqdefault.jpg","480","360","NBC News","none","2023-10-24T05:30:12Z",2023-10-24
"97","LRC-SIADKHs","2023-10-24T01:00:07Z","UCeY0bbntWzzVIaj2z3QigXg","Car of suspect in Maryland judge’s murder found by police but not him","The car of Pedro Argote, the suspect accused of killing Maryland Circuit Court Judge Andrew Wilkinson, was found by police but ...","https://i.ytimg.com/vi/LRC-SIADKHs/default.jpg","120","90","https://i.ytimg.com/vi/LRC-SIADKHs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LRC-SIADKHs/hqdefault.jpg","480","360","NBC News","none","2023-10-24T01:00:07Z",2023-10-24
"98","zzMnWQTy40M","2023-10-24T01:15:02Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Oct. 23 | NBC News NOW","Video shows two elderly women who were being held hostage by Hamas being treated in an ambulance, Israel is ramping up ...","https://i.ytimg.com/vi/zzMnWQTy40M/default.jpg","120","90","https://i.ytimg.com/vi/zzMnWQTy40M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zzMnWQTy40M/hqdefault.jpg","480","360","NBC News","none","2023-10-24T01:15:02Z",2023-10-24
"99","ubderM7G4hA","2023-10-24T13:30:29Z","UCeY0bbntWzzVIaj2z3QigXg","How the latest walkout in UAW&#39;s strike targets Stellantis","The United Auto Workers union said it expanded its strike after 6800 workers walked off the job to target Stellantis, which ...","https://i.ytimg.com/vi/ubderM7G4hA/default.jpg","120","90","https://i.ytimg.com/vi/ubderM7G4hA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ubderM7G4hA/hqdefault.jpg","480","360","NBC News","none","2023-10-24T13:30:29Z",2023-10-24
"100","2r9QxJp_508","2023-10-24T12:54:31Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Oct. 24","One of two hostages released by Hamas describes her time in captivity, Israel continues to carry out airstrikes on Gaza as the ...","https://i.ytimg.com/vi/2r9QxJp_508/default.jpg","120","90","https://i.ytimg.com/vi/2r9QxJp_508/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2r9QxJp_508/hqdefault.jpg","480","360","NBC News","none","2023-10-24T12:54:31Z",2023-10-24
"101","NkIeeHYzNpo","2023-10-24T14:00:21Z","UCeY0bbntWzzVIaj2z3QigXg","What it will take for SAG-AFTRA and Hollywood studios to reach an agreement","SAG-AFTRA and the Alliance of Motion Picture and Television Producers will resume negotiations after talks came to a stand-still ...","https://i.ytimg.com/vi/NkIeeHYzNpo/default.jpg","120","90","https://i.ytimg.com/vi/NkIeeHYzNpo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NkIeeHYzNpo/hqdefault.jpg","480","360","NBC News","none","2023-10-24T14:00:21Z",2023-10-24
"102","2-dB9c3KcUE","2023-10-24T17:03:40Z","UCeY0bbntWzzVIaj2z3QigXg","BREAKING: Rep. Tom Emmer selected by House GOP as next speaker candidate","After multiple rounds of voting behind closed doors, House Republicans have chosen Rep. Tom Emmer, R-Minn., as their next ...","https://i.ytimg.com/vi/2-dB9c3KcUE/default.jpg","120","90","https://i.ytimg.com/vi/2-dB9c3KcUE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2-dB9c3KcUE/hqdefault.jpg","480","360","NBC News","none","2023-10-24T17:03:40Z",2023-10-24
"103","ANf6Tapf3Wk","2023-10-24T01:25:10Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Oct. 23 | NBC News NOW","Two more hostages released by Hamas, sources say U.S. is advising Israel to delay ground invasion for hostage talks and aid, ...","https://i.ytimg.com/vi/ANf6Tapf3Wk/default.jpg","120","90","https://i.ytimg.com/vi/ANf6Tapf3Wk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ANf6Tapf3Wk/hqdefault.jpg","480","360","NBC News","none","2023-10-24T01:25:10Z",2023-10-24
"104","btnvEr10dsU","2023-10-24T02:30:13Z","UCeY0bbntWzzVIaj2z3QigXg","Horrors of war hitting Israel, Gaza, as fight against Hamas continues","In Israel workers are trying to identify hundreds of unrecognizable bodies two weeks after the massacre by Hamas while in Gaza ...","https://i.ytimg.com/vi/btnvEr10dsU/default.jpg","120","90","https://i.ytimg.com/vi/btnvEr10dsU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/btnvEr10dsU/hqdefault.jpg","480","360","NBC News","none","2023-10-24T02:30:13Z",2023-10-24
"105","NNJIL0zKS08","2023-10-24T12:30:23Z","UCeY0bbntWzzVIaj2z3QigXg","Freed hostage describes what it was like being taken by Hamas","One of the two hostages released by Hamas described the vast network of tunnels used by the militants below Gaza and her ...","https://i.ytimg.com/vi/NNJIL0zKS08/default.jpg","120","90","https://i.ytimg.com/vi/NNJIL0zKS08/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NNJIL0zKS08/hqdefault.jpg","480","360","NBC News","none","2023-10-24T12:30:23Z",2023-10-24
"106","TsjVbJH6KXI","2023-10-24T15:18:44Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Oct. 24","One of two hostages released by Hamas describes her time in captivity, nearly 7000 United Auto Worker members walk off the job ...","https://i.ytimg.com/vi/TsjVbJH6KXI/default.jpg","120","90","https://i.ytimg.com/vi/TsjVbJH6KXI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TsjVbJH6KXI/hqdefault.jpg","480","360","NBC News","none","2023-10-24T15:18:44Z",2023-10-24
"107","Oap20XgEmF0","2023-10-24T00:30:11Z","UCeY0bbntWzzVIaj2z3QigXg","Detroit synagogue president stabbed to death, no arrests announced yet","An investigation is underway after a well-known Detroit Jewish leader was stabbed to death. Multiple persons of interest are being ...","https://i.ytimg.com/vi/Oap20XgEmF0/default.jpg","120","90","https://i.ytimg.com/vi/Oap20XgEmF0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Oap20XgEmF0/hqdefault.jpg","480","360","NBC News","none","2023-10-24T00:30:11Z",2023-10-24
